3320,steve,nguyen,lenswood,3
3321,annie,cyprus,forrest,5
3322,julia,dunbar,simson,5
3323,erica,smith,newark,6
3324,keith,dawkins,miami,7
3325,michael,grace,port melbourne,2
3326,benjamin,farhat,blue rocks,8
3327,laila,fend,humpty doo,7
3328,erica,smith,san jose,3
3329,bart,pistole,etty bay,5
3330,mark,haberlin,los angeles,10
3331,aaron,smayling,tampa,6
3332,anthony,rawles,bower,5
3333,eric,barreto,amarillo,2
3334,jim,radford,daradgee,1
3335,kean,nguyen,new york,5
3336,christopher,conant,duramana,5
3337,harold,dahlen,saratoga,7
3338,barry,blumstein,east nabawa,9
3339,astrea,jones,gloucester,4
3340,natalie,fritzler,maraylya,3
3341,jill,stevenson,philadelphia,7
3342,charles,crestani,hill river,2
3343,maureen,gastineau,burnsville,2
3344,marybeth,skach,halton,5
3345,ken,dana,penrith,2
3346,lycoris,saunders,scranton,3
3347,leonora,mauson,passaic,4
3348,anthony,johnson,kent,2
3349,tequila,chisum,pinnacle,4
3350,jamie,kunitz,peake,7
3351,jennifer,braxton,trott park,4
3352,cherrie,nitschke,baranduda,8
3353,brad,thomas,cheyenne,1
3354,evan,bailliet,millers point,9
3355,joni,wasserman,kidman park,5
3356,craig,leslie,arlington heights,3
3357,penelope,sewall,granya,7
3358,barry,franz,los angeles,1
3359,angele,hood,burlington,5
3360,brad,thomas,ridgley,1
3361,edward,nazzal,wilmington,1
3362,raymond,book,hopkins,1
3363,neola,schneider,gabbadah,5
3364,adrian,shami,homosassa,2
3365,christine,abelman,upper glastonbury,1
3366,barry,pond,wombeyan caves,9
3367,carol,adams,camberwell west,6
3368,michelle,tran,orange,7
3369,bruce,money,nyora,8
3370,jeremy,pistek,tea gardens,10
3371,ben,peterman,julia creek,9
3372,shahid,hopkins,combienbar,4
3373,mike,pelletier,pinnacle,2
3374,ellis,ballard,kingaroy,1
3375,pauline,webber,salter point,9
3376,kami,ferre,forbes,3
3377,victoria,brennan,chippendale,4
3378,brendan,murry,hays,2
3379,odella,nelson,london,5
3380,neola,schneider,san francisco,7
3381,chuck,sachs,margate city,8
3382,chuck,magee,oak park,8
3383,elke,sengbusch,phoenix,5
3384,art,miller,wheeling,9
3385,penelope,sewall,newark,7
3386,anna,haberlin,phoenix,9
3387,roy,skaria,coombell,1
3388,sue,ann,oroville,3
3389,pierre,wener,summerhill,10
3390,maureen,gastineau,caparra,5
3391,joni,blumstein,worcester,3
3392,linn,paa,memphis,10
3393,jenna,caffey,honolulu,6
3394,denise,monton,lee point,8
3395,jennifer,jackson,albany,1
3396,daniel,raglin,steels creek,6
3397,lauren,leatherbury,wherrol flat,7
3398,vicente,rawicki,tibradden,7
3399,dave,kipp,dangar island,2
3400,anemone,ratner,thousand oaks,5
3401,roger,demir,carwarp,7
3402,tony,molinari,elanora,1
3403,sean,miller,akron,9
3404,giulietta,dortch,brookhill,8
3405,bobbye,rhym,san carlos,2
3406,carlos,soltero,runnymede,7
3407,lena,creighton,huntington beach,1
3408,duane,noonan,dartnall,5
3409,amy,cox,santa rosa,8
3410,rachel,payne,millers point,5
3411,luke,schmidt,aroona,2
3412,michael,dominguez,lillimur,6
3413,ann,blume,newark,3
3414,thea,hendricks,hanover,6
3415,rob,williams,elkhart,4
3416,lauren,leatherbury,wilmington,9
3417,mitch,willingham,southampton,5
3418,sally,knutson,scottsdale,4
3419,lauren,leatherbury,brookhill,1
3420,amy,cox,waterfront place,5
3421,john,murray,annandale,9
3422,todd,boyes,aberdeen,4
3423,yana,sorensen,wayne,4
3424,daniel,byrd,abilene,4
3425,meg,o'connel,burpengary,1
3426,pierre,wener,chicago,5
3427,naresj,patel,alvie,10
3428,neil,knudson,wansbrough,7
3429,erica,smith,peoria,1
3430,freida,newyear,waterloo,2
3431,christopher,schild,boise,2
3432,sung,shariari,paluma,7
3433,jim,kriz,johnston,2
3434,katherine,nockton,port adelaide,10
3435,olvera,toch,fairbanks,5
3436,carl,weiss,brooklyn,4
3437,shaun,weien,alvie,6
3438,chuck,clark,botany,5
3439,art,foster,north cascade,8
3440,patrick,o'brill,cambridge,4
3441,sara,luxemburg,milan,10
3442,sean,braxton,baltimore,10
3443,kiera,bassil,ivanhoe east,9
3444,art,foster,oakhurst,2
3445,karen,seio,inkpen,6
3446,yoseph,carroll,new york,3
3447,gladys,rim,milwaukee,10
3448,ritsa,hightower,simpsons bay,10
3449,annie,thurman,mount vernon,7
3450,meghan,riherd,nambucca heads,1
3451,ivan,liston,smithfield,4
3452,michelle,huthwaite,trungley hall,6
3453,ken,dana,calala,4
3454,clytie,kelty,preston beach,8
3455,adam,bellavance,chagrin falls,9
3456,alisha,slusarski,middlesex,5
3457,neil,ducich,elk grove village,2
3458,dan,campbell,whippany,9
3459,art,foster,toledo,2
3460,tamara,manning,san leandro,3
3461,guy,armstrong,providence,10
3462,cari,sayre,troy,3
3463,liz,willingham,thousand oaks,10
3464,carol,darley,shannon,2
3465,raymond,book,fort worth,2
3466,scott,cohen,san jose,4
3467,larry,tron,euless,5
3468,mary,zewe,thousand palms,8
3469,julia,dunbar,jersey city,9
3470,carma,vanheusen,san leandro,3
3471,destiny,madlem,larrakeyah,1
3472,dean,percer,findlay,8
3473,bill,stewart,duaringa,2
3474,marisha,wilcoxon,granya,10
3475,pierre,wener,hicksville,9
3476,john,grady,grosvenor place,7
3477,annie,cyprus,eumundi,2
3478,brian,decherney,waratah west,9
3479,brian,stugart,somers,7
3480,karen,ferguson,herron,9
3481,rhea,aredondo,brooklyn,9
3482,berenike,kampe,norwalk,1
3483,tracy,hopkins,mccullys gap,4
3484,corey,catlett,margate city,2
3485,joni,blumstein,flinders,8
3486,gayla,schnitzler,hayward,3
3487,christopher,schild,wayne,7
3488,lauren,leatherbury,burnsville,10
3489,ed,braxton,mesquite,1
3490,michael,kennedy,port fairy,8
3491,tonja,turnell,willetton,2
3492,paul,knutson,tyagarah,10
3493,amy,hunt,mccutcheon,10
3494,art,ferguson,middleton,2
3495,nicole,brennan,forbes,1
3496,melanie,page,grevillia,1
3497,katherine,ducich,bloomfield,5
3498,nora,paige,cullulleraine,5
3499,eric,murdock,arlington heights,8
3500,patrick,jones,panmure,4
3501,matt,abelman,holwell,7
3502,catherine,glotzbach,westminster,9
3503,sam,craven,aberdeen,1
3504,sung,pak,san antonio,9
3505,joseph,airdo,toms river,8
3506,kelly,andreada,boynewood,10
3507,bobby,trafton,astoria,6
3508,maya,herman,rocky gully,10
3509,kalyca,meade,providence,8
3510,rick,reed,lee point,2
3511,alesia,hixenbaugh,washington,8
3512,beth,fritzler,monroe township,7
3513,nancy,lomonaco,clunes,3
3514,bobby,elias,laura,1
3515,matt,connell,corella,9
3516,julie,kriz,bygalorie,1
3517,dennis,pardue,san gabriel,3
3518,anne,pryor,arlington,5
3519,paul,lucas,anchorage,10
3520,evan,bailliet,baltimore,3
3521,pauline,webber,memphis,2
3522,sylvia,foulston,tuggerawong,2
3523,lena,hernandez,indianapolis,2
3524,michael,chen,stevens point,1
3525,jay,fine,dural,4
3526,carmela,cookey,chicago,2
3527,alan,dominguez,yelverton,2
3528,harold,dahlen,san antonio,9
3529,therese,shiraki,north dandalup,7
3530,amy,hunt,englewood,10
3531,brendan,sweed,burrier,2
3532,quiana,scarsella,lenswood,4
3533,erin,ashbrook,wardell,8
3534,beth,paige,boston,3
3535,craig,molinari,east gosford,2
3536,art,ferguson,fort wayne,5
3537,eugene,barchas,north fremantle,2
3538,cynthia,arntzen,macks creek,7
3539,julia,barnett,holwell,4
3540,alan,schoenberger,tawonga,10
3541,beth,thompson,new york,9
3542,maribeth,schnelling,cathedral city,1
3543,sung,chung,logan village,6
3544,peter,buhler,london,1
3545,denny,joy,burrier,2
3546,quentin,birkner,burnsville,4
3547,tony,sayre,brookhill,2
3548,helen,andreada,little rock,4
3549,sibella,parks,junee,8
3550,pierre,wener,orlando,2
3551,hilary,holden,erie,6
3552,heather,kirkland,findlay,9
3553,lena,radford,ridgley,3
3554,erica,bern,minneapolis,8
3555,susan,vittorini,fairfield,10
3556,giulietta,weimer,blanchetown,6
3557,penelope,sewall,caldwell,10
3558,harold,dahlen,ann arbor,1
3559,jamie,kunitz,carson city,4
3560,ken,brennan,palatine,6
3561,barbara,fisher,palatine,10
3562,tony,molinari,cleveland,6
3563,darren,budd,greenslopes,9
3564,cindy,stewart,myrniong,7
3565,neil,knudson,atlanta,8
3566,jonathan,doherty,toledo,1
3567,heather,kirkland,golden point,2
3568,denny,ordway,yallah,9
3569,harry,greene,scottsdale,7
3570,randy,ferguson,green bay,6
3571,michelle,arnett,arthurville,8
3572,maria,bertelson,heidelberg rgh,6
3573,claudia,miner,officer,7
3574,german,zelaya,placid hills,4
3575,cari,sayre,oakleigh south,7
3576,matthew,grinstein,willetton,8
3577,gilberto,feagins,aroona,7
3578,amy,cox,regent west,8
3579,mick,brown,licola,1
3580,penelope,sewall,richmond,4
3581,lisa,hazard,scottsdale,9
3582,sibella,parks,wirrulla,7
3583,stephanie,ulpright,bateau bay,3
3584,art,foster,berkeley,2
3585,cory,gibes,san gabriel,5
3586,frank,merwin,nangetty,2
3587,adam,hart,bundaberg west,8
3588,meg,tillman,smithfield,4
3589,tamara,manning,lilydale,3
3590,dennis,bolton,willetton,2
3591,dominic,washmuth,the risk,9
3592,susan,vittorini,new haven,3
3593,rose,o'brian,red hill,8
3594,art,miller,toms river,8
3595,joy,smith,oak flats,9
3596,patrick,jones,bridgewater,5
3597,victoria,pisteka,bygalorie,8
3598,chuck,clark,novato,1
3599,ritsa,hightower,etty bay,4
3600,jim,karlsson,indianapolis,5
3601,dana,kaydos,new haven,6
3602,cristy,lother,escondido,1
3603,neil,french,trowutta,1
3604,lycoris,saunders,hindmarsh,3
3605,jennifer,patt,raleigh,5
3606,harold,dahlen,bawley point,7
3607,christopher,conant,worcester,10
3608,alyssa,crouse,verges creek,1
3609,roy,phan,fairbanks,5
3610,ashley,jarboe,north fremantle,1
3611,michelle,ellison,new orleans,5
3612,liz,pelletier,absecon,4
3613,ryan,crowe,east gosford,8
3614,jim,mitchum,phoenix,7
3615,harold,dahlen,pinnacle,6
3616,alan,schoenberger,collingullie,2
3617,julia,barnett,university of tasmania,9
3618,christy,brittain,daradgee,4
3619,ralph,kennedy,bower,5
3620,benjamin,venier,philadelphia,2
3621,becky,mirafuentes,plainfield,5
3622,bryan,spruell,york,4
3623,julia,barnett,honolulu,4
3624,darren,powers,overland park,2
3625,brian,stugart,munno para,2
3626,roger,demir,boulder,2
3627,colette,kardas,omaha,7
3628,barry,weirich,don,10
3629,sarah,bern,verges creek,3
3630,saphhira,shifley,stevens point,10
3631,kelly,williams,philadelphia,4
3632,valerie,takahito,pinnacle,9
3633,alex,avila,eagle farm,1
3634,craig,carroll,roseville,5
3635,shahid,collister,wansbrough,1
3636,dave,poirier,stockton,5
3637,peter,fuller,cramphorne,2
3638,jovita,oles,daytona beach,1
3639,duane,huffman,ellis beach,5
3640,lisa,hazard,round rock,6
3641,gerald,drozdenko,yallah,1
3642,joy,smith,mount vernon,10
3643,grant,donatelli,watsonville,10
3644,katherine,nockton,townsville milpo,9
3645,tony,sayre,concord west,7
3646,tonja,turnell,scottsdale,5
3647,mark,cousins,middleton,10
3648,anthony,johnson,nedlands,5
3649,ann,steele,willetton,8
3650,patrick,o'brill,concord,5
3651,flo,bardsley,port fairy,6
3652,liz,price,chicago,3
3653,saphhira,shifley,boulder,8
3654,harold,pawlan,botany,9
3655,jeremy,pistek,corella,5
3656,tom,prescott,philadelphia,9
3657,olvera,toch,orlando,1
3658,mark,haberlin,san francisco,1
3659,john,lee,kennedale,8
3660,nora,price,hamilton,4
3661,dwight,belyea,pierces creek,10
3662,lisa,decherney,southfield,2
3663,teddy,pedrozo,bridgeport,2
3664,carol,triggs,irving,1
3665,tamara,willingham,greenhills,7
3666,christopher,conant,hillston,3
3667,sean,braxton,jacksonville,5
3668,fausto,agramonte,new york,8
3669,paul,prost,saltwater river,3
3670,logan,haushalter,daisy hill,10
3671,elroy,piehler,wayatinah,3
3672,thomas,boland,lilli pilli,4
3673,erica,smith,wanguri,10
3674,ashley,jarboe,barberton,2
3675,joy,smith,miami,3
3676,victoria,brennan,tawonga,6
3677,victoria,wilson,green bay,7
3678,sally,knutson,bridgewater,2
3679,katherine,nockton,middleton,1
3680,kean,nguyen,providence,4
3681,natalie,webber,camarillo,6
3682,elza,lipke,newark,6
3683,michael,dominguez,waterloo,7
3684,alan,haines,caniambo,3
3685,merlyn,lawler,jersey city,5
3686,clay,cheatham,grand rapids,1
3687,liz,carlisle,tanbar,2
3688,tracy,collins,amarillo,6
3689,eva,jacobs,klemzig,1
3690,ken,dana,kerrville,10
3691,annabelle,boord,concord,10
3692,sanjit,chand,erie,1
3693,meg,tillman,east newdegate,2
3694,tamara,manning,kealy,1
3695,sabra,uyetake,columbia,2
3696,seth,vernon,huntington beach,8
3697,evan,henry,trowutta,4
3698,raymond,book,logan village,6
3699,scott,cohen,woodberry,5
3700,susan,vittorini,milwaukee,7
3701,lauren,leatherbury,auchenflower,6
3702,chris,cortes,ramsey,8
3703,barry,gonzalez,nashville,1
3704,eric,barreto,castletown,5
3705,nicole,brennan,overland park,10
3706,raymon,calvaresi,indianapolis,3
3707,aaron,hawkins,tarong,10
3708,sean,miller,rocklands,6
3709,michelle,huthwaite,fortville,4
3710,steve,chapman,mccutcheon,1
3711,margart,meisel,cincinnati,10
3712,paul,knutson,hazleton,10
3713,michael,granlund,hialeah,7
3714,alex,avila,lane cove,6
3715,tracy,hopkins,wayne,3
3716,tamara,manning,nutley,1
3717,jack,lebron,pintharuka,6
3718,ralph,knight,moss,4
3719,craig,molinari,charleston,7
3720,harry,marie,mapleton,7
3721,stephaine,barfield,gardena,4
3722,dan,lawera,cape portland,6
3723,xylona,price,livingston,8
3724,philip,fox,biloxi,5
3725,carlos,soltero,wagga wagga south,7
3726,lisa,decherney,lilydale,9
3727,peter,mcvee,wichita falls,2
3728,erica,hernandez,el cajon,1
3729,pauline,johnson,emerald,5
3730,lauren,leatherbury,cleveland,7
3731,tamara,manning,toms river,7
3732,edward,becker,philadelphia,10
3733,sung,chung,logan village,4
3734,sally,knutson,klemzig,7
3735,helen,andreada,oakhurst,5
3736,nora,paige,bygalorie,3
3737,benjamin,venier,caroline springs,10
3738,joni,blumstein,bucyrus,5
3739,clay,rozendal,ridgefield park,8
3740,lauren,leatherbury,philadelphia,4
3741,erica,bern,andergrove,5
3742,tracy,poddar,corella,8
3743,nora,price,buninyong,3
3744,naresj,patel,rouse hill,1
3745,emily,burns,kadina,3
3746,jill,fjeld,indianapolis,5
3747,tony,chapman,north boyanup,2
3748,julia,dunbar,gloucester,9
3749,nick,radford,ashland,9
3750,justin,ellison,metairie,8
3751,charles,crestani,mc minnville,5
3752,joseph,cryer,huntington beach,2
3753,sam,zeldin,miami,4
3754,amy,hunt,bimbijy,2
3755,ritsa,hightower,mapleton,7
3756,christiane,eschberger,phoenix,1
3757,alan,dominguez,miami,10
3758,fred,hopkins,newport news,8
3759,alan,barnes,darke peak,1
3760,erica,smith,north attleboro,4
3761,christina,demoss,kukerin,5
3762,roy,collins,saratoga,7
3763,rick,wilson,vashon,4
3764,bryan,spruell,ann arbor,8
3765,raymond,book,phoenix,4
3766,cynthia,delaney,east newdegate,9
3767,erica,hackney,chagrin falls,10
3768,scot,wooten,steels creek,4
3769,kristina,nunn,townsville milpo,3
3770,tamara,willingham,san mateo,8
3771,ross,baird,girraween,7
3772,bill,tyler,wichita falls,7
3773,art,miller,northfield,6
3774,cindy,stewart,changerup,9
3775,lovetta,study,canning vale,8
3776,barry,blumstein,burlington,8
3777,emilio,guitierrez,oakleigh south,4
3778,quincy,jones,waco,9
3779,tom,zandusky,guildford,6
3780,michelle,tran,hamlyn terrace,2
3781,katherine,hughes,bawley point,7
3782,johnetta,abdallah,chapel hill,1
3783,cindy,stewart,hill river,4
3784,matt,collister,goondi hill,10
3785,bruce,stewart,honolulu,2
3786,alex,russell,miami,10
3787,erin,smith,wardell,10
3788,daniel,byrd,satellite beach,2
3789,adam,hart,bethania,8
3790,dan,reichenbach,monroe township,10
3791,brad,norvell,paterson,6
3792,jocasta,rupert,new york,2
3793,vi,rentfro,freehold,7
3794,erica,hernandez,brooklyn,10
3795,eugene,hildebrand,oxley,9
3796,matt,collister,warren,1
3797,nicole,brennan,lynbrook,8
3798,annie,thurman,breakaway,9
3799,bill,shonely,woodbury,4
3800,dean,katz,oxley,10
3801,alejandro,savely,cincinnati,7
3802,maria,etezadi,yarralumla,1
3803,juliana,krohn,jacksonville,7
3804,aliza,baltimore,san jose,3
3805,lycoris,saunders,nashville,9
3806,mike,kennedy,lafayette,4
3807,guy,phonely,etty bay,10
3808,stephanie,phelps,wayatinah,2
3809,muhammed,lee,staten island,2
3810,julia,dunbar,welshpool,6
3811,michelle,moray,sacramento,4
3812,christopher,schild,waverley,8
3813,randy,bradley,killabakh,6
3814,ken,dana,grosvenor place,7
3815,anna,chung,barton,8
3816,irene,maddox,civic square,7
3817,cathy,armstrong,lilydale,7
3818,justin,knight,barringun,8
3819,shaun,weien,brook park,9
3820,deborah,brumfield,herron,4
3821,xylona,price,riverside,8
3822,reed,weisinger,wherrol flat,5
3823,barbara,fisher,somerset,6
3824,charles,mccrossin,seaforth,5
3825,frank,merwin,kennedale,4
3826,victoria,pisteka,redgate,5
3827,julie,kriz,tawonga,5
3828,ben,ferrer,york,1
3829,bryan,spruell,hialeah,4
3830,larry,tron,elanora,9
3831,pura,manciel,willow tree,1
3832,toby,knight,cullulleraine,1
3833,clytie,kelty,meridian,9
3834,tom,stivers,balnagowan,7
3835,randy,ferguson,duramana,3
3836,sanjit,engle,norwalk,8
3837,mathew,reese,leeman,10
3838,barbara,fisher,mitta mitta,2
3839,larry,tron,hamel,10
3840,jay,fine,cleveland,2
3841,art,miller,wandering,7
3842,mike,pelletier,philadelphia,3
3843,billy,venus,kukerin,10
3844,debra,catini,conroe,2
3845,neil,french,colorado springs,10
3846,alise,packebush,yanco,8
3847,bobby,elias,elkhart,9
3848,muhammed,lee,nicholls rivulet,6
3849,larry,tron,boynewood,5
3850,larry,blacks,leeman,8
3851,cyma,kinney,philadelphia,10
3852,beth,paige,weston,2
3853,nora,paige,tulsa,2
3854,mark,cousins,london,5
3855,bill,eplett,police point,7
3856,roy,collins,welshpool,6
3857,bill,eplett,beermullah,9
3858,theresa,swint,woodville,1
3859,randy,ferguson,san francisco,6
3860,joe,kamberova,coober pedy,3
3861,debra,catini,gardena,10
3862,melanie,page,owings mills,6
3863,trudy,bell,cherry hill,3
3864,olvera,toch,emerald,9
3865,adam,shillingsburg,doncaster east,3
3866,barbara,fisher,houston,5
3867,alyssa,crouse,humpty doo,6
3868,victoria,wilson,ringwood,3
3869,stefania,leadbeater,caroline springs,6
3870,sung,pak,nedlands,5
3871,thais,sissman,milton,4
3872,mick,crebagga,chicago,3
3873,dennis,kane,moss,8
3874,chris,mcafee,new york,4
3875,steve,nguyen,pilliga,5
3876,alyssa,tate,stratton,7
3877,cindy,schnelling,lansing,1
3878,damala,kotsonis,bloomington,4
3879,katherine,ducich,gardena,3
3880,sanjit,jacobs,milan,6
3881,michael,oakman,wichita falls,1
3882,raul,upthegrove,la mesa,2
3883,john,dryer,atlantic city,7
3884,cynthia,delaney,salisbury,3
3885,frank,carlisle,nailsworth,7
3886,bobby,trafton,ringwood,4
3887,carlos,daly,boya,8
3888,william,brown,buraminya,6
3889,john,dryer,calala,4
3890,eugene,moren,alligator creek,4
3891,susan,pistek,whetstone,8
3892,tracy,collins,boynewood,4
3893,guy,phonely,bongeen,10
3894,benjamin,farhat,two rocks,10
3895,sandra,flanagan,barberton,2
3896,yana,sorensen,saint louis,2
3897,tracy,blumstein,gumly gumly,4
3898,corey,lock,toledo,8
3899,mitch,gastineau,dangar island,4
3900,shaun,chance,ulverstone,10
3901,becky,pak,mc minnville,3
3902,jennifer,patt,el monte,7
3903,sonia,sunley,annandale,2
3904,emily,grady,lower cressbrook,10
3905,mark,cousins,beelbi creek,1
3906,julie,prescott,eastwood,7
3907,victoria,pisteka,kulpsville,7
3908,chuck,sachs,durham downs,1
3909,cynthia,arntzen,oakhurst,10
3910,andy,yotov,miami,9
3911,shui,tom,middlesex,6
3912,mitch,gastineau,little falls,1
3913,alex,russell,shailer park,10
3914,maria,bertelson,woolamai,3
3915,matt,abelman,lower hermitage,3
3916,alan,haines,beverly hills,7
3917,jennifer,patt,boat harbour beach,6
3918,ionia,mcgrath,hyattsville,1
3919,dana,kaydos,changerup,2
3920,bart,watters,tawonga,10
3921,kimbery,madarang,rockaway,4
3922,ricardo,block,allora,9
3923,lela,donovan,beachwood,4
3924,rick,hansen,weston,3
3925,denise,monton,saltwater river,8
3926,cassandra,brandow,trion,6
3927,harold,dahlen,tampa,4
3928,erica,hernandez,erie,1
3929,eve,hoffstot,weetulta,3
3930,giulietta,weimer,pakenham upper,8
3931,stewart,carmichael,hamlyn heights,10
3932,roger,barcio,chicago,6
3933,phillip,aloi,barnawartha,5
3934,pauline,chand,doncaster east,2
3935,joy,smith,rolling meadows,6
3936,catalina,tillotson,margate city,5
3937,roy,phan,kensington park,8
3938,frank,atkinson,bygalorie,2
3939,erica,smith,providence,6
3940,benjamin,patterson,cathedral city,7
3941,maybelle,consolazio,watsonville,10
3942,sonia,cooley,rolling meadows,1
3943,carl,ludwig,pelham,8
3944,maria,bertelson,adelaide river,10
3945,carol,triggs,camp mountain,4
3946,katherine,hughes,phoenix,1
3947,chris,selesnick,toledo,6
3948,maria,zettner,mount martha,10
3949,tracy,blumstein,boya,1
3950,kaycee,carsten,greenhills,7
3951,toby,knight,valley park,9
3952,maria,bertelson,carwarp,5
3953,cathy,hwang,macks creek,6
3954,adam,shillingsburg,worcester,3
3955,jack,lebron,barberton,7
3956,clay,ludtke,ripponlea,3
